location_code,latitude,longitude,depth,sampleid,time,temp,chl_volume_filtered,avg_chloro,phosphate,silicate,nitrite_nitrate,da_volume_filtered,pda,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,sample_date,week_start,year,month
HAB_MWII,36.603683,-121.889275,5.0,24045.0,2024-02-14 15:22:00+00:00,13.2,,4.503,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,2024-02-12,2024,2
HAB_MWII,36.603683,-121.889275,5.0,24052.0,2024-02-21 15:19:00+00:00,13.0,,,,,,,,0.0,0.0,0.0,90.0,0.0,1710.0,810.0,0.0,0.0,0.0,2024-02-21,2024-02-19,2024,2
HAB_MWII,36.603683,-121.889275,5.0,24080.0,2024-03-20 14:44:00+00:00,14.1,,,,,,,,,,,,,,,,,,2024-03-20,2024-03-18,2024,3
HAB_MWII,36.603683,-121.889275,5.0,24087.0,2024-03-27 14:46:00+00:00,13.5,,,,,,,,,,,,,,,,,,2024-03-27,2024-03-25,2024,3
HAB_MWII,36.603683,-121.889275,5.0,24094.0,2024-04-04 14:53:00+00:00,14.0,,,,,,,,,,,,,,,,,,2024-04-04,2024-04-01,2024,4
HAB_MWII,36.603683,-121.889275,5.0,24101.0,2024-04-10 14:46:00+00:00,13.8,,15.17,,,,,,180.0,540.0,360.0,0.0,990.0,1800.0,1080.0,360.0,540.0,0.0,2024-04-10,2024-04-08,2024,4
HAB_MWII,36.603683,-121.889275,5.0,24115.0,2024-04-24 14:03:00+00:00,13.2,,20.55,,,,,,0.0,700.0,200.0,0.0,800.0,600.0,0.0,100.0,200.0,0.0,2024-04-24,2024-04-22,2024,4
HAB_MWII,36.603683,-121.889275,5.0,24122.0,2024-05-01 14:45:00+00:00,14.6,,26.63,,,,,,3100.0,1900.0,2400.0,0.0,13200.0,0.0,0.0,100.0,900.0,0.0,2024-05-01,2024-04-29,2024,5
HAB_MWII,36.603683,-121.889275,5.0,24129.0,2024-05-08 14:04:00+00:00,12.8,,57.76,,,,,,1890.0,8010.0,2160.0,0.0,26550.0,43200.0,209520.0,0.0,180.0,0.0,2024-05-08,2024-05-06,2024,5
HAB_MWII,36.603683,-121.889275,5.0,24136.0,2024-05-15 14:12:00+00:00,12.2,,42.79,,,,,,1080.0,540.0,270.0,0.0,0.0,101340.0,12510.0,0.0,360.0,0.0,2024-05-15,2024-05-13,2024,5
HAB_MWII,36.603683,-121.889275,5.0,24143.0,2024-05-22 14:09:00+00:00,13.9,,,,,,,,190.0,0.0,190.0,0.0,39520.0,0.0,0.0,0.0,95.0,0.0,2024-05-22,2024-05-20,2024,5
HAB_MWII,36.603683,-121.889275,5.0,24150.0,2024-05-29 17:11:00+00:00,14.3,,4.184,,,,,,500.0,2800.0,300.0,0.0,80200.0,600.0,0.0,500.0,0.0,0.0,2024-05-29,2024-05-27,2024,5
HAB_MWII,36.603683,-121.889275,5.0,24157.0,2024-06-05 13:56:00+00:00,14.9,,,,,,,,100.0,200.0,400.0,0.0,13300.0,200.0,200.0,500.0,200.0,0.0,2024-06-05,2024-06-03,2024,6
HAB_MWII,36.603683,-121.889275,5.0,24164.0,2024-06-12 14:11:00+00:00,13.2,,,,,,,,90.0,2430.0,1080.0,90.0,4230.0,141570.0,28710.0,630.0,90.0,0.0,2024-06-12,2024-06-10,2024,6
HAB_MWII,36.603683,-121.889275,5.0,24171.0,2024-06-19 14:15:00+00:00,14.6,,0.306,,,,,,200.0,400.0,0.0,0.0,1900.0,700.0,1400.0,0.0,0.0,0.0,2024-06-19,2024-06-17,2024,6
HAB_MWII,36.603683,-121.889275,5.0,24178.0,2024-06-26 14:16:00+00:00,12.0,,0.792,,,,,,0.0,400.0,200.0,0.0,300.0,5200.0,10500.0,0.0,0.0,0.0,2024-06-26,2024-06-24,2024,6
HAB_MWII,36.603683,-121.889275,5.0,24185.0,2024-07-03 14:20:00+00:00,14.1,,0.426,,,,,,100.0,2500.0,0.0,0.0,2400.0,500.0,0.0,0.0,0.0,0.0,2024-07-03,2024-07-01,2024,7
HAB_MWII,36.603683,-121.889275,5.0,24192.0,2024-07-10 14:10:00+00:00,14.5,,0.174,,,,,,1000.0,1700.0,300.0,0.0,8100.0,3200.0,200.0,0.0,0.0,0.0,2024-07-10,2024-07-08,2024,7
HAB_MWII,36.603683,-121.889275,5.0,24199.0,2024-07-17 14:24:00+00:00,14.8,,0.12,,,,,,100.0,5800.0,100.0,0.0,1200.0,1000.0,0.0,100.0,0.0,0.0,2024-07-17,2024-07-15,2024,7
HAB_MWII,36.603683,-121.889275,5.0,24206.0,2024-07-24 14:10:00+00:00,15.5,,2.065,,,,,,3400.0,5800.0,1500.0,0.0,26400.0,111600.0,0.0,200.0,100.0,0.0,2024-07-24,2024-07-22,2024,7
HAB_MWII,36.603683,-121.889275,5.0,24213.0,2024-07-31 14:11:00+00:00,15.8,,3.457,,,,,,14800.0,15700.0,1300.0,200.0,27700.0,769000.0,0.0,200.0,800.0,0.0,2024-07-31,2024-07-29,2024,7
HAB_MWII,36.603683,-121.889275,5.0,24220.0,2024-08-07 14:06:00+00:00,14.7,,3.987,,,,,,13100.0,39500.0,1600.0,200.0,8300.0,1508000.0,1200.0,800.0,300.0,0.0,2024-08-07,2024-08-05,2024,8
HAB_MWII,36.603683,-121.889275,5.0,24227.0,2024-08-14 15:23:00+00:00,14.0,,,,,,,,450.0,7380.0,90.0,0.0,7020.0,979200.0,75780.0,90.0,0.0,0.0,2024-08-14,2024-08-12,2024,8
HAB_MWII,36.603683,-121.889275,5.0,24234.0,2024-08-21 14:31:00+00:00,13.9,,,,,,,,0.0,4200.0,100.0,0.0,4000.0,87900.0,8800.0,200.0,400.0,0.0,2024-08-21,2024-08-19,2024,8
HAB_MWII,36.603683,-121.889275,5.0,24241.0,2024-08-28 16:10:00+00:00,16.0,,,,,,,,10500.0,3600.0,600.0,0.0,13400.0,17300.0,400.0,400.0,200.0,0.0,2024-08-28,2024-08-26,2024,8
HAB_MWII,36.603683,-121.889275,5.0,24248.0,2024-09-04 14:01:00+00:00,15.2,,1.048,,,,,,1200.0,1200.0,800.0,0.0,5700.0,2414000.0,0.0,100.0,0.0,0.0,2024-09-04,2024-09-02,2024,9
HAB_MWII,36.603683,-121.889275,5.0,24255.0,2024-09-11 14:27:00+00:00,14.1,,0.688,,,,,,400.0,1800.0,800.0,200.0,18300.0,1086000.0,900.0,0.0,0.0,0.0,2024-09-11,2024-09-09,2024,9
HAB_MWII,36.603683,-121.889275,5.0,24262.0,2024-09-18 14:30:00+00:00,13.9,,,,,,,,0.0,3240.0,630.0,0.0,990.0,40770.0,230400.0,450.0,90.0,0.0,2024-09-18,2024-09-16,2024,9
HAB_MWII,36.603683,-121.889275,5.0,24269.0,2024-09-25 16:40:00+00:00,15.0,,,,,,,,200.0,2500.0,500.0,0.0,2200.0,1400.0,1600.0,3400.0,0.0,0.0,2024-09-25,2024-09-23,2024,9
HAB_MWII,36.603683,-121.889275,5.0,24276.0,2024-10-02 14:45:00+00:00,15.7,,,,,,,,14900.0,11100.0,2000.0,0.0,14300.0,500.0,100.0,400.0,600.0,0.0,2024-10-02,2024-09-30,2024,10
HAB_MWII,36.603683,-121.889275,5.0,24283.0,2024-10-09 14:50:00+00:00,16.0,,,,,,,,2900.0,15200.0,10200.0,0.0,18900.0,1700.0,0.0,5800.0,3500.0,0.0,2024-10-09,2024-10-07,2024,10
HAB_MWII,36.603683,-121.889275,5.0,24290.0,2024-10-16 14:03:00+00:00,15.0,,,,,,,,900.0,1900.0,700.0,0.0,4800.0,1200.0,0.0,900.0,300.0,0.0,2024-10-16,2024-10-14,2024,10
HAB_MWII,36.603683,-121.889275,5.0,24297.0,2024-10-23 15:14:00+00:00,13.0,,,,,,,,6700.0,7800.0,900.0,0.0,8200.0,5500.0,3600.0,0.0,0.0,0.0,2024-10-23,2024-10-21,2024,10
HAB_MWII,36.603683,-121.889275,5.0,24311.0,2024-11-06 16:16:00+00:00,13.2,,,,,,,,9450.0,32670.0,720.0,90.0,108180.0,14310.0,0.0,1260.0,630.0,0.0,2024-11-06,2024-11-04,2024,11
HAB_MWII,36.603683,-121.889275,5.0,24318.0,2024-11-13 16:01:00+00:00,12.5,,,,,,,,400.0,12600.0,200.0,0.0,31500.0,4300.0,0.0,10200.0,300.0,0.0,2024-11-13,2024-11-11,2024,11
HAB_MWII,36.603683,-121.889275,5.0,24332.0,2024-11-27 15:03:00+00:00,12.3,,,,,,,,1600.0,1000.0,500.0,0.0,38500.0,400.0,0.0,31000.0,0.0,0.0,2024-11-27,2024-11-25,2024,11
HAB_MWII,36.603683,-121.889275,5.0,24339.0,2024-12-04 16:24:00+00:00,12.3,,,,,,,,100.0,100.0,600.0,0.0,13000.0,100.0,0.0,13100.0,0.0,0.0,2024-12-04,2024-12-02,2024,12
HAB_MWII,36.603683,-121.889275,5.0,24346.0,2024-12-11 16:03:00+00:00,11.6,,,,,,,,0.0,180.0,0.0,0.0,0.0,360.0,0.0,360.0,0.0,0.0,2024-12-11,2024-12-09,2024,12
HAB_MWII,36.603683,-121.889275,5.0,24353.0,2024-12-18 16:02:00+00:00,12.7,,,,,,,,0.0,200.0,0.0,0.0,0.0,1800.0,0.0,200.0,0.0,0.0,2024-12-18,2024-12-16,2024,12
HAB_MWII,36.603683,-121.889275,5.0,25008.0,2025-01-08 15:23:00+00:00,11.7,,,,,,,,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,180.0,0.0,0.0,2025-01-08,2025-01-06,2025,1
HAB_MWII,36.603683,-121.889275,5.0,25015.0,2025-01-15 16:10:00+00:00,11.3,,,,,,,,0.0,1260.0,0.0,0.0,90.0,1080.0,90.0,360.0,0.0,0.0,2025-01-15,2025-01-13,2025,1
HAB_MWII,36.603683,-121.889275,5.0,25022.0,2025-01-22 16:04:00+00:00,11.5,,,,,,,,0.0,1710.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,2025-01-22,2025-01-20,2025,1
HAB_MWII,36.603683,-121.889275,5.0,25029.0,2025-01-29 16:02:00+00:00,12.0,,,,,,,,0.0,1300.0,100.0,0.0,200.0,4200.0,800.0,0.0,0.0,0.0,2025-01-29,2025-01-27,2025,1
HAB_MWII,36.603683,-121.889275,5.0,25036.0,2025-02-05 15:31:00+00:00,12.1,,,,,,,,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2025-02-05,2025-02-03,2025,2
HAB_MWII,36.603683,-121.889275,5.0,25043.0,2025-02-12 16:15:00+00:00,12.0,,,,,,,,0.0,100.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2025-02-12,2025-02-10,2025,2
HAB_MWII,36.603683,-121.889275,5.0,25050.0,2025-02-19 15:52:00+00:00,12.9,,,,,,,,0.0,100.0,0.0,0.0,0.0,500.0,300.0,0.0,0.0,0.0,2025-02-19,2025-02-17,2025,2
HAB_MWII,36.603683,-121.889275,5.0,25057.0,2025-02-26 16:30:00+00:00,13.0,,,,,,,,0.0,1200.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,2025-02-26,2025-02-24,2025,2
HAB_MWII,36.603683,-121.889275,5.0,25064.0,2025-03-05 15:32:00+00:00,12.8,,,,,,,,0.0,500.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,2025-03-05,2025-03-03,2025,3
HAB_MWII,36.603683,-121.889275,5.0,25071.0,2025-03-12 15:11:00+00:00,12.0,,,,,,,,0.0,550.0,0.0,0.0,0.0,4290.0,8800.0,0.0,0.0,0.0,2025-03-12,2025-03-10,2025,3
HAB_MWII,36.603683,-121.889275,5.0,25078.0,2025-03-19 15:32:00+00:00,12.2,,,,,,,,720.0,8760.0,0.0,0.0,120.0,11160.0,7080.0,240.0,240.0,0.0,2025-03-19,2025-03-17,2025,3
HAB_MWII,36.603683,-121.889275,5.0,25085.0,2025-03-26 15:14:00+00:00,14.0,,,,,,,,800.0,700.0,800.0,0.0,300.0,2600.0,100.0,100.0,0.0,0.0,2025-03-26,2025-03-24,2025,3
HAB_MWII,36.603683,-121.889275,5.0,25092.0,2025-04-02 14:55:00+00:00,12.1,,,,,,,,90.0,360.0,90.0,0.0,360.0,147150.0,3150.0,90.0,0.0,0.0,2025-04-02,2025-03-31,2025,4
HAB_MWII,36.603683,-121.889275,5.0,25099.0,2025-04-09 14:15:00+00:00,14.0,,,,,,,,45600.0,1400.0,1900.0,0.0,4300.0,1900.0,2100.0,500.0,0.0,0.0,2025-04-09,2025-04-07,2025,4
HAB_MWII,36.603683,-121.889275,5.0,25106.0,2025-04-16 13:46:00+00:00,11.9,,,,,,,,2600.0,700.0,0.0,0.0,300.0,2500.0,17400.0,300.0,0.0,0.0,2025-04-16,2025-04-14,2025,4
HAB_MWII,36.603683,-121.889275,5.0,25113.0,2025-04-23 15:22:00+00:00,13.0,,,,,,,,0.0,5300.0,100.0,0.0,0.0,6100.0,5600.0,100.0,0.0,0.0,2025-04-23,2025-04-21,2025,4
HAB_MWII,36.603683,-121.889275,5.0,25120.0,2025-04-30 15:11:00+00:00,13.1,,,,,,,,200.0,800.0,100.0,0.0,600.0,11600.0,9600.0,300.0,0.0,0.0,2025-04-30,2025-04-28,2025,4
HAB_MWII,36.603683,-121.889275,5.0,25127.0,2025-05-07 14:32:00+00:00,14.1,,,,,,,,90.0,5400.0,450.0,0.0,9090.0,540.0,720.0,1620.0,0.0,0.0,2025-05-07,2025-05-05,2025,5
HAB_MWII,36.603683,-121.889275,5.0,25134.0,2025-05-14 14:40:00+00:00,14.1,,,,,,,,0.0,3200.0,200.0,0.0,14900.0,3600.0,40700.0,200.0,0.0,0.0,2025-05-14,2025-05-12,2025,5
HAB_MWII,36.603683,-121.889275,5.0,25141.0,2025-05-21 14:39:00+00:00,14.0,,,,,,,,0.0,1425.0,190.0,0.0,4370.0,4180.0,39235.0,285.0,190.0,0.0,2025-05-21,2025-05-19,2025,5
HAB_MWII,36.603683,-121.889275,5.0,25148.0,2025-05-28 14:47:00+00:00,12.0,,,,,,,,0.0,4400.0,0.0,0.0,3600.0,3100.0,27500.0,1100.0,0.0,0.0,2025-05-28,2025-05-26,2025,5
HAB_MWII,36.603683,-121.889275,5.0,25155.0,2025-06-04 14:26:00+00:00,15.0,,,,,,,,0.0,1100.0,0.0,0.0,900.0,2500.0,1400.0,0.0,0.0,0.0,2025-06-04,2025-06-02,2025,6
HAB_MWII,36.603683,-121.889275,5.0,25169.0,2025-06-18 13:52:00+00:00,13.5,,,,,,,,665.0,2470.0,1520.0,0.0,13775.0,22135.0,8265.0,855.0,0.0,0.0,2025-06-18,2025-06-16,2025,6
HAB_MWII,36.603683,-121.889275,5.0,25176.0,2025-06-25 14:28:00+00:00,12.0,,,,,,,,1200.0,900.0,600.0,0.0,2500.0,8000.0,9700.0,100.0,0.0,0.0,2025-06-25,2025-06-23,2025,6
HAB_MWII,36.603683,-121.889275,5.0,25183.0,2025-07-02 14:32:00+00:00,14.0,,,,,,,,700.0,3800.0,600.0,0.0,106700.0,452000.0,22700.0,1000.0,100.0,0.0,2025-07-02,2025-06-30,2025,7
HAB_MWII,36.603683,-121.889275,5.0,25190.0,2025-07-09 14:31:00+00:00,14.6,,,,,,,,180.0,3690.0,630.0,0.0,30420.0,90.0,180.0,180.0,0.0,0.0,2025-07-09,2025-07-07,2025,7
HAB_MWII,36.603683,-121.889275,5.0,25204.0,2025-07-23 14:21:00+00:00,16.0,,,,,,,,1100.0,4400.0,4600.0,0.0,47400.0,2164000.0,2100.0,7500.0,600.0,0.0,2025-07-23,2025-07-21,2025,7
HAB_MWII,36.603683,-121.889275,5.0,25211.0,2025-07-30 14:27:00+00:00,17.4,,,,,,,,200.0,200.0,2500.0,200.0,21200.0,572000.0,7400.0,1900.0,0.0,0.0,2025-07-30,2025-07-28,2025,7
HAB_MWII,36.603683,-121.889275,5.0,25218.0,2025-08-06 14:38:00+00:00,15.5,,,,,,,,800.0,2600.0,1000.0,0.0,14500.0,133100.0,34900.0,1100.0,1400.0,0.0,2025-08-06,2025-08-04,2025,8
HAB_MWII,36.603683,-121.889275,5.0,25225.0,2025-08-13 14:33:00+00:00,15.4,,,,,,,,300.0,5400.0,2200.0,0.0,23500.0,413200.0,57500.0,900.0,400.0,0.0,2025-08-13,2025-08-11,2025,8
HAB_MWII,36.603683,-121.889275,5.0,25232.0,2025-08-20 14:35:00+00:00,16.0,,,,,,,,0.0,2400.0,100.0,0.0,19000.0,73400.0,28300.0,0.0,0.0,0.0,2025-08-20,2025-08-18,2025,8
HAB_MWII,36.603683,-121.889275,5.0,25239.0,2025-08-27 14:36:00+00:00,14.0,,,,,,,,0.0,800.0,100.0,0.0,4700.0,17900.0,27100.0,0.0,0.0,0.0,2025-08-27,2025-08-25,2025,8
HAB_MWII,36.603683,-121.889275,5.0,25246.0,2025-09-03 14:20:00+00:00,15.0,,,,,,,,,,,,,,,,,,2025-09-03,2025-09-01,2025,9
HAB_MWII,36.603683,-121.889275,5.0,25253.0,2025-09-10 14:40:00+00:00,16.8,,,,,,,,,,,,,,,,,,2025-09-10,2025-09-08,2025,9
HAB_MWII,36.603683,-121.889275,5.0,25260.0,2025-09-17 14:45:00+00:00,17.5,,,,,,,,,,,,,,,,,,2025-09-17,2025-09-15,2025,9
HAB_MWII,36.603683,-121.889275,5.0,25267.0,2025-09-24 18:38:00+00:00,17.0,,,,,,,,,,,,,,,,,,2025-09-24,2025-09-22,2025,9
HAB_MWII,36.603683,-121.889275,5.0,25274.0,2025-10-01 14:22:00+00:00,17.0,,,,,,,,,,,,,,,,,,2025-10-01,2025-09-29,2025,10
HAB_MWII,36.603683,-121.889275,5.0,25281.0,2025-10-08 15:03:00+00:00,15.5,,,,,,,,,,,,,,,,,,2025-10-08,2025-10-06,2025,10
HAB_MWII,36.603683,-121.889275,5.0,25288.0,2025-10-15 14:51:00+00:00,15.8,,,,,,,,,,,,,,,,,,2025-10-15,2025-10-13,2025,10
HAB_MWII,36.603683,-121.889275,5.0,25295.0,2025-10-22 16:17:00+00:00,15.1,,,,,,,,,,,,,,,,,,2025-10-22,2025-10-20,2025,10
HAB_MWII,36.603683,-121.889275,5.0,25302.0,2025-10-29 17:00:00+00:00,16.0,,,,,,,,,,,,,,,,,,2025-10-29,2025-10-27,2025,10
HAB_MWII,36.603683,-121.889275,5.0,25309.0,2025-11-05 15:35:00+00:00,12.8,,,,,,,,,,,,,,,,,,2025-11-05,2025-11-03,2025,11
HAB_MWII,36.603683,-121.889275,5.0,25316.0,2025-11-12 16:26:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-11-12,2025-11-10,2025,11
HAB_MWII,36.603683,-121.889275,5.0,25323.0,2025-11-19 16:25:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-11-19,2025-11-17,2025,11
HAB_MWII,36.603683,-121.889275,5.0,25337.0,2025-12-03 16:20:00+00:00,13.2,,,,,,,,,,,,,,,,,,2025-12-03,2025-12-01,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25344.0,2025-12-10 16:20:00+00:00,13.2,,,,,,,,,,,,,,,,,,2025-12-10,2025-12-08,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25351.0,2025-12-17 16:03:00+00:00,15.0,,,,,,,,,,,,,,,,,,2025-12-17,2025-12-15,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25364.0,2025-12-30 16:44:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-12-30,2025-12-29,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25007.0,2026-01-07 16:47:00+00:00,14.2,,,,,,,,,,,,,,,,,,2026-01-07,2026-01-05,2026,1
HAB_MWII,36.603683,-121.889275,5.0,25014.0,2026-01-14 16:50:00+00:00,13.5,,,,,,,,,,,,,,,,,,2026-01-14,2026-01-12,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26021.0,2026-01-21 17:41:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-01-21,2026-01-19,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26027.0,2026-01-27 16:19:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-01-27,2026-01-26,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26034.0,2026-02-03 16:20:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-02-03,2026-02-02,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26041.0,2026-02-10 16:46:00+00:00,14.3,,,,,,,,,,,,,,,,,,2026-02-10,2026-02-09,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26048.0,2026-02-17 16:32:00+00:00,13.5,,,,,,,,,,,,,,,,,,2026-02-17,2026-02-16,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26055.0,2026-02-24 16:20:00+00:00,13.9,,,,,,,,,,,,,,,,,,2026-02-24,2026-02-23,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26064.0,2026-03-05 16:38:00+00:00,14.2,,,,,,,,,,,,,,,,,,2026-03-05,2026-03-02,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26069.0,2026-03-10 15:48:00+00:00,13.0,,,,,,,,,,,,,,,,,,2026-03-10,2026-03-09,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26076.0,2026-03-17 16:33:00+00:00,13.1,,,,,,,,,,,,,,,,,,2026-03-17,2026-03-16,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26083.0,2026-03-24 16:15:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-03-24,2026-03-23,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26090.0,2026-03-31 15:55:00+00:00,14.6,,,,,,,,,,,,,,,,,,2026-03-31,2026-03-30,2026,3
